doc,sent,word,not participants,participants
10194485,14,20,0.19170958,0.8082904
10194485,14,21,0.6208417,0.37915832
10194485,14,22,0.24293184,0.75706816
10194485,14,23,0.2816471,0.7183529
10194485,14,24,0.65089107,0.34910896
10194485,14,25,0.49350005,0.50649995
10194485,14,26,0.91738725,0.08261273
10194485,14,27,0.95566094,0.04433903
10194485,14,28,0.8959124,0.10408757
10194485,14,29,0.8322125,0.16778749
10194485,14,30,0.73962873,0.26037127
10194485,14,31,0.6598494,0.34015056
10194485,15,1,0.870439,0.12956099
10194485,15,2,0.79861265,0.20138735
10194485,15,3,0.9271913,0.07280869
10194485,15,4,0.5339359,0.46606413
10194485,15,5,0.5690392,0.4309608
10194485,15,6,0.8132209,0.1867791
10194485,15,7,0.8520783,0.14792168
10194485,15,8,0.48090678,0.5190932
10194485,15,9,0.38197482,0.6180252
10194485,15,10,0.71044254,0.28955746
10194485,15,11,0.58564794,0.41435203
10194485,15,12,0.644636,0.35536402
10194485,15,13,0.95358026,0.04641975
10194485,15,14,0.933321,0.06667902
10194485,15,15,0.9835109,0.016489072
10194485,15,16,0.98239726,0.017602725
10194485,15,17,0.86964965,0.13035034
10194485,15,18,0.8711505,0.12884952
10194485,15,19,0.92004347,0.079956524
10194485,15,20,0.9067644,0.0932356
10194485,15,21,0.9307939,0.069206126
10194485,15,22,0.8824867,0.11751333
10194485,15,23,0.9056454,0.0943546
10194485,15,24,0.70330495,0.29669505
10194485,15,25,0.7840323,0.21596773
10194485,15,26,0.92670226,0.07329772
10194485,15,27,0.6493776,0.35062245
10194485,16,1,0.96803993,0.03196006
10194485,16,2,0.94235206,0.057647966
10194485,16,3,0.9513141,0.0486859
10194485,16,4,0.93296576,0.067034215
10194485,16,5,0.9292973,0.07070269
10194485,16,6,0.94107527,0.058924746
10194485,16,7,0.95510733,0.04489268
10194485,16,8,0.8417508,0.15824921
10194485,16,9,0.8623222,0.13767777
10194485,16,10,0.59368515,0.40631488
10194485,16,11,0.6978093,0.30219072
10194485,16,12,0.9933131,0.006686938
10194485,16,13,0.93376833,0.06623167
10194485,16,14,0.9836335,0.01636646
10194485,16,15,0.9552301,0.044769883
10194485,16,16,0.9330826,0.06691741
10194485,16,17,0.9113798,0.088620156
10194485,16,18,0.97522986,0.02477015
10194485,16,19,0.8776424,0.12235763
10194485,16,20,0.8952037,0.1047963
10194485,16,21,0.8842292,0.1157708
10194485,16,22,0.955425,0.044574954
10194485,16,23,0.6950513,0.3049487
10194485,17,1,0.53126,0.46873996
10194485,17,2,0.59342855,0.40657145
10194485,17,3,0.78981537,0.21018463
10194485,17,4,0.86981577,0.13018425
10194485,17,5,0.51084894,0.48915106
10194485,17,6,0.95411795,0.045882024
10194485,17,7,0.939954,0.060046017
10194485,17,8,0.9262883,0.073711686
10194485,17,9,0.97295415,0.027045866
10194485,17,10,0.95126516,0.048734866
10194485,17,11,0.8953008,0.10469921
10194485,17,12,0.89664793,0.10335208
10194485,17,13,0.89571726,0.104282744
10194485,17,14,0.98307085,0.016929144
10194485,17,15,0.8406595,0.15934049
10194485,18,1,0.9725958,0.027404185
10194485,18,2,0.962073,0.037926976
10194485,18,3,0.98361486,0.016385116
10194485,18,4,0.98859966,0.011400343
10194485,18,5,0.98710644,0.012893585
10194485,18,6,0.9547045,0.0452955
10194485,18,7,0.93942845,0.06057157
10194485,18,8,0.92970866,0.07029134
10194485,18,9,0.92935747,0.07064255
10194485,18,10,0.9724453,0.027554672
10194485,18,11,0.94500226,0.054997727
10194485,18,12,0.9580277,0.041972283
10194485,18,13,0.9541775,0.0458225
10194485,18,14,0.9705872,0.029412817
10194485,18,15,0.8795971,0.120402865
10194485,18,16,0.8783518,0.121648185
10194485,19,1,0.9246237,0.0753763
10194485,19,2,0.9065089,0.09349111
10194485,19,3,0.9479429,0.05205709
10194485,19,4,0.9719436,0.028056383
10194485,19,5,0.91806585,0.081934154
10194485,19,6,0.9568517,0.0431483
10194485,19,7,0.94563675,0.054363273
10194485,19,8,0.8993958,0.100604184
10194485,19,9,0.8711943,0.12880568
10194485,19,10,0.7981769,0.20182313
10194485,19,11,0.6854118,0.3145882
10194485,19,12,0.8676918,0.13230817
10194485,19,13,0.91711473,0.08288527
10194485,19,14,0.8818307,0.11816933
10194485,19,15,0.9171859,0.082814075
10194485,19,16,0.9780537,0.02194634
10194485,19,17,0.9621433,0.03785671
10194485,19,18,0.9331523,0.06684767
10194485,19,19,0.9508803,0.049119685
10194485,19,20,0.9560325,0.04396751
10194485,19,21,0.94753414,0.052465882
10194485,19,22,0.87161666,0.12838332
10194485,19,23,0.8783638,0.1216362
10194485,19,24,0.20219535,0.79780465
10194485,19,25,0.49376994,0.50623006
10194485,19,26,0.8108461,0.1891539
10194485,19,27,0.8298855,0.17011453
10194485,19,28,0.264745,0.735255
10194485,19,29,0.45487386,0.54512614
10194485,19,30,0.49241585,0.50758415
10194485,19,31,0.23466265,0.76533735
10194485,19,32,0.650262,0.34973797
10442506,1,1,0.90513045,0.09486955
10442506,1,2,0.8274099,0.17259008
10442506,1,3,0.77114767,0.22885233
10442506,1,4,0.72228867,0.27771133
10442506,1,5,0.8695104,0.13048959
10442506,1,6,0.8211356,0.17886442
10442506,1,7,0.6537341,0.34626594
10442506,1,8,0.73433244,0.26566753
10442506,1,9,0.68952334,0.3104767
10442506,1,10,0.04367733,0.95632267
10442506,1,11,0.015768528,0.9842315
10442506,1,12,0.02037561,0.9796244
10442506,1,13,0.32741648,0.6725835
10442506,1,14,0.0699811,0.9300189
10442506,1,15,0.05327314,0.94672686
10442506,1,16,0.13591713,0.8640829
10442506,2,1,0.9340136,0.06598637
10442506,2,2,0.894651,0.10534901
10442506,2,3,0.9810522,0.01894776
10442506,2,4,0.8947154,0.10528454
10442506,2,5,0.9051499,0.094850115
10442506,2,6,0.8589797,0.1410203
10442506,2,7,0.92447454,0.07552544
10442506,2,8,0.96695435,0.03304566
10442506,2,9,0.9833973,0.016602673
10442506,2,10,0.9658054,0.0341946
10442506,2,11,0.9832545,0.016745487
10442506,2,12,0.74912405,0.25087592
10442506,2,13,0.80933493,0.19066508
10442506,2,14,0.5942249,0.40577513
10442506,2,15,0.8138473,0.18615271
10442506,2,16,0.77427375,0.22572626
10442506,2,17,0.57919323,0.42080677
10442506,2,18,0.7267692,0.2732308
10442506,2,19,0.6168122,0.38318774
10442506,2,20,0.52065325,0.47934672
10442506,2,21,0.6168864,0.38311365
10442506,2,22,0.59158015,0.40841988
10442506,2,23,0.551104,0.448896
10442506,2,24,0.44262803,0.557372
10442506,2,25,0.5485904,0.4514096
10442506,2,26,0.03563124,0.96436876
10442506,2,27,0.012758613,0.9872414
10442506,2,28,0.017083108,0.9829169
10442506,2,29,0.25682408,0.7431759
10442506,2,30,0.16474617,0.83525383
10442506,2,31,0.11876178,0.8812382
10442506,2,32,0.0709787,0.9290213
10442506,2,33,0.26961726,0.73038274
10442506,3,1,0.876433,0.123567
10442506,3,2,0.9009125,0.09908751
10442506,3,3,0.824403,0.17559701
10442506,3,4,0.7127323,0.28726768
10442506,3,5,0.80915564,0.19084437
10442506,3,6,0.68864477,0.31135526
10442506,3,7,0.81240666,0.18759337
10442506,3,8,0.5075047,0.49249533
10442506,3,9,0.78543186,0.21456811
10442506,3,10,0.61501896,0.384981
10442506,3,11,0.6949711,0.3050289
10442506,3,12,0.49299568,0.5070043
10442506,3,13,0.40453273,0.59546727
10442506,3,14,0.46149343,0.53850657
10442506,3,15,0.11991155,0.88008845
10442506,3,16,0.031242013,0.968758
10442506,3,17,0.071685135,0.92831486
10442506,3,18,0.43894422,0.5610558
10442506,3,19,0.15681231,0.8431877
10442506,3,20,0.2361182,0.7638818
10442506,3,21,0.09440595,0.90559405
10442506,3,22,0.03706515,0.96293485
10442506,3,23,0.067102194,0.9328978
10442506,3,24,0.09828025,0.90171975
10442506,3,25,0.28312284,0.71687716
10442506,4,1,0.79463184,0.20536818
10442506,4,2,0.69572914,0.3042709
10442506,4,3,0.34658486,0.65341514
10442506,4,4,0.30930817,0.6906918
10442506,4,5,0.51464295,0.48535702
10442506,4,6,0.47564822,0.5243518
10442506,4,7,0.20706517,0.79293483
10442506,4,8,0.4663049,0.5336951
10442506,4,9,0.39745027,0.60254973
10442506,4,10,0.7918391,0.2081609
10442506,4,11,0.5558156,0.44418445
10442506,4,12,0.46041942,0.5395806
10442506,4,13,0.3522091,0.6477909
10442506,4,14,0.6109556,0.3890444
10442506,4,15,0.5202832,0.4797168
10442506,4,16,0.31119508,0.6888049
10442506,4,17,0.7421746,0.25782537
10442506,4,18,0.37511307,0.62488693
10442506,4,19,0.6240242,0.3759758
10442506,4,20,0.58996946,0.41003054
10442506,4,21,0.67184234,0.32815766
10442506,4,22,0.59229386,0.40770617
10442506,4,23,0.75683653,0.24316348
10442506,4,24,0.6511217,0.34887832
10442506,4,25,0.4557752,0.5442248
10442506,4,26,0.20348632,0.7965137
10442506,4,27,0.38707483,0.6129252
10442506,4,28,0.28721088,0.7127891
10442506,5,1,0.9079861,0.09201392
10442506,5,2,0.8714236,0.12857637
10442506,5,3,0.79328513,0.2067149
10442506,5,4,0.47253627,0.52746373
10442506,5,5,0.52561134,0.47438866
10442506,5,6,0.6322032,0.36779675
10442506,5,7,0.7605675,0.23943251
10442506,5,8,0.5298669,0.47013313
10442506,5,9,0.8338375,0.16616248
10442506,5,10,0.629508,0.37049198
10442506,5,11,0.6218703,0.3781297
10442506,5,12,0.13953483,0.86046517
10442506,5,13,0.35445106,0.64554894
10442506,5,14,0.46214414,0.53785586
10442506,5,15,0.30065578,0.6993442
10442506,5,16,0.5961087,0.40389132
10442506,5,17,0.80751103,0.19248898
10442506,5,18,0.7309677,0.2690323
10442506,5,19,0.5804585,0.4195415
10442506,5,20,0.6664326,0.3335674
10442506,5,21,0.801069,0.198931
10442506,5,22,0.63193345,0.36806655
10442506,5,23,0.63265383,0.36734614
10442506,5,24,0.37882018,0.6211798
10442506,5,25,0.7789858,0.22101422
10442506,5,26,0.6334491,0.36655092
10442506,6,1,0.93992776,0.060072243
10442506,6,2,0.84693927,0.15306073
10442506,6,3,0.9472622,0.05273779
10442506,6,4,0.90314364,0.09685633
10442506,6,5,0.8027552,0.19724481
10442506,6,6,0.561408,0.43859202
10442506,6,7,0.68584,0.31416
10442506,6,8,0.70317876,0.29682127
10442506,6,9,0.6185225,0.38147748
10442506,6,10,0.76064545,0.23935455
10442506,6,11,0.86919606,0.13080394
10442506,6,12,0.8331562,0.16684374
10442506,6,13,0.6167042,0.3832958
10442506,6,14,0.77099025,0.22900973
10442506,6,15,0.90753686,0.09246312
10442506,6,16,0.9389206,0.061079387
10442506,6,17,0.7393402,0.2606598
10442506,6,18,0.8647946,0.13520537
10442506,6,19,0.67699355,0.32300645
10442506,6,20,0.7505476,0.24945243
10442506,6,21,0.723036,0.276964
10442506,6,22,0.722571,0.27742895
10442506,6,23,0.64131445,0.35868555
10442506,6,24,0.79191744,0.20808253
10442506,6,25,0.8859788,0.11402116
10442506,6,26,0.7968007,0.20319933
10442506,6,27,0.85336965,0.14663036
10442506,6,28,0.7630333,0.23696676
10442506,6,29,0.7152046,0.2847954
10442506,6,30,0.66126263,0.33873734
10442506,6,31,0.7195409,0.2804591
10442506,6,32,0.69972664,0.30027336
10442506,6,33,0.6864873,0.31351268
10442506,6,34,0.55623317,0.4437668
10442506,6,35,0.71851754,0.28148243
10442506,6,36,0.8338425,0.1661575
10442506,6,37,0.8966094,0.10339056
10442506,6,38,0.8573682,0.14263184
10442506,6,39,0.8894189,0.11058112
10442506,6,40,0.8334538,0.16654621
10442506,6,41,0.9311259,0.06887415
10442506,6,42,0.89508224,0.10491774
10442506,6,43,0.85117286,0.14882712
10442506,6,44,0.83750176,0.16249824
10442506,6,45,0.9430386,0.056961413
10442506,6,46,0.9336958,0.06630423
10442506,6,47,0.58382624,0.41617376
10442506,6,48,0.79976165,0.20023835
10442506,6,49,0.5279465,0.47205356
10442506,6,50,0.58324856,0.41675144
10442506,6,51,0.80771327,0.19228671
10442506,6,52,0.77919006,0.22080992
10442506,6,53,0.61518836,0.38481167
10442506,7,1,0.8047004,0.19529964
10442506,7,2,0.82885563,0.1711444
10442506,7,3,0.92983073,0.070169285
10442506,7,4,0.86971664,0.13028336
10442506,7,5,0.9543416,0.045658395
10442506,7,6,0.89246905,0.10753096
10442506,7,7,0.8586631,0.14133692
10442506,7,8,0.87825596,0.12174401
10442506,7,9,0.77811885,0.22188117
10442506,7,10,0.898914,0.10108602
10442506,7,11,0.7411721,0.2588279
10442506,7,12,0.8222683,0.1777317
10442506,7,13,0.6889038,0.3110962
10442506,8,1,0.7106298,0.28937018
10442506,8,2,0.87495387,0.12504613
10442506,8,3,0.8945894,0.10541055
10442506,8,4,0.74241066,0.25758937
10442506,8,5,0.5048264,0.49517357
10442506,8,6,0.10392749,0.8960725
10442506,8,7,0.21130621,0.7886938
10442506,8,8,0.3340286,0.6659714
10442506,8,9,0.73532903,0.26467097
10442506,8,10,0.860669,0.139331
10442506,8,11,0.90176696,0.09823305
10442506,8,12,0.72244716,0.2775528
10442506,8,13,0.75874984,0.24125017
10442506,8,14,0.7828731,0.21712692
10442506,8,15,0.7894397,0.2105603
10442506,9,1,0.8795464,0.12045357
10442506,9,2,0.86785024,0.13214974
10442506,9,3,0.68562573,0.31437427
10442506,9,4,0.80444676,0.19555323
10442506,9,5,0.7442652,0.25573483
10442506,9,6,0.3657354,0.6342646
10442506,9,7,0.27509862,0.7249014
10442506,9,8,0.71048856,0.28951147
10442506,9,9,0.9155257,0.084474355
10442506,9,10,0.85067564,0.14932437
10442506,9,11,0.81425196,0.18574804
10442506,9,12,0.86362994,0.13637003
10442506,9,13,0.80929554,0.19070446
10442506,10,1,0.9121309,0.08786912
10442506,10,2,0.957598,0.042402048
10442506,10,3,0.9398261,0.060173932
10442506,10,4,0.95724374,0.042756278
10442506,10,5,0.94630367,0.053696312
10442506,10,6,0.87262696,0.12737302
10442506,10,7,0.8742646,0.12573537
10442506,10,8,0.8492541,0.15074594
10442506,10,9,0.87202287,0.12797712
10442506,10,10,0.853932,0.14606795
10442506,10,11,0.8259441,0.17405587
10442506,10,12,0.7980696,0.20193037
10442506,10,13,0.8097991,0.19020095
10442506,10,14,0.8829042,0.11709585
10442506,10,15,0.78611434,0.21388566
10442506,10,16,0.7669318,0.23306821
10442506,10,17,0.925013,0.07498701
10442506,10,18,0.87726045,0.122739576
10442506,10,19,0.8773689,0.1226311
10442506,10,20,0.94036037,0.059639618
10442506,10,21,0.81815565,0.18184435
10442506,10,22,0.8221805,0.17781946
10442506,10,23,0.9450819,0.054918136
10442506,10,24,0.77091455,0.22908545
10442506,10,25,0.85550076,0.14449923
10442506,10,26,0.87758255,0.12241743
10442506,10,27,0.9295908,0.0704092
10442506,10,28,0.8660726,0.13392742
10442506,10,29,0.86512136,0.13487867
10442506,10,30,0.81815565,0.18184435
10442506,10,31,0.8251332,0.1748668
10442506,10,32,0.8939507,0.1060493
10442506,10,33,0.8047841,0.1952159
10442506,10,34,0.8982361,0.1017639
10442506,10,35,0.9881118,0.011888185
10442506,10,36,0.97315997,0.026840039
10442506,10,37,0.94396436,0.056035616
10442506,10,38,0.9078702,0.09212982
10442506,10,39,0.8338946,0.16610536
10442506,11,1,0.9799272,0.020072825
10442506,11,2,0.98137826,0.018621745
10442506,11,3,0.9434293,0.05657069
10442506,11,4,0.951929,0.048071004
10442506,11,5,0.95232666,0.047673367
10442506,11,6,0.9686681,0.031331897
10442506,11,7,0.9597641,0.040235873
10442506,11,8,0.90771073,0.09228929
10442506,11,9,0.9801691,0.01983088
10442506,11,10,0.94106555,0.058934465
10442506,11,11,0.7461202,0.2538798
10442506,11,12,0.9706354,0.029364606
10442506,11,13,0.87048763,0.12951238
10442506,11,14,0.84384495,0.15615506
10442506,11,15,0.9420201,0.057979885
10442506,11,16,0.8931201,0.10687988
10442506,11,17,0.86673427,0.1332657
10442506,11,18,0.8734038,0.12659623
10442506,11,19,0.87520766,0.12479232
10442506,11,20,0.7914588,0.2085412
10442506,11,21,0.968817,0.031183014
10442506,11,22,0.8949537,0.10504629
10442506,11,23,0.99475074,0.005249242
10442506,11,24,0.8896368,0.11036316
10442506,11,25,0.9908359,0.009164074
10442506,11,26,0.91150206,0.08849795
10442506,11,27,0.8168957,0.18310426
10442506,11,28,0.87408805,0.12591192
10442506,11,29,0.92219746,0.07780255
10442506,12,1,0.96474206,0.035257958
10442506,12,2,0.9638731,0.0361269
10442506,12,3,0.9628872,0.037112765
10442506,12,4,0.96957886,0.030421149
10442506,12,5,0.9044781,0.09552194
10442506,12,6,0.9156256,0.0843744
10442506,12,7,0.97437763,0.02562239
10442506,12,8,0.91404885,0.08595117
10442506,12,9,0.8734401,0.12655993
10442506,12,10,0.9881409,0.011859132
10442506,12,11,0.96961856,0.03038144
10442506,12,12,0.98879266,0.011207337
10442506,12,13,0.8934468,0.10655319
10442506,12,14,0.8797834,0.12021662
10442506,12,15,0.7977601,0.20223987
10442506,12,16,0.6560122,0.34398782
10442506,12,17,0.9618268,0.038173206
10442506,12,18,0.891126,0.108874016
10442506,12,19,0.87406564,0.12593439
10442506,12,20,0.9883529,0.0116470875
10442506,12,21,0.84375346,0.15624656
10442506,12,22,0.9923249,0.0076751155
10442506,12,23,0.86348116,0.13651885
10442506,12,24,0.85040617,0.14959383
10442506,12,25,0.93811345,0.061886534
10442506,12,26,0.6878419,0.3121581
10442506,12,27,0.87894815,0.12105184
10442506,12,28,0.8782226,0.121777445
10442506,12,29,0.9332164,0.0667836
10442506,12,30,0.88712555,0.11287446
10442506,12,31,0.85885245,0.14114754
10442506,12,32,0.8787825,0.121217474
10442506,12,33,0.92444354,0.07555647
10442506,12,34,0.97589254,0.024107464
10442506,12,35,0.8826146,0.11738542
10442506,12,36,0.8725741,0.1274259
10442506,12,37,0.9899502,0.010049835
10442506,12,38,0.96742266,0.032577336
10442506,12,39,0.9884165,0.011583498
10442506,12,40,0.88424075,0.11575925
10442506,12,41,0.7822489,0.21775109
10442506,13,1,0.98071915,0.019280864
10442506,13,2,0.9841075,0.015892522
10442506,13,3,0.9477979,0.052202113
10442506,13,4,0.9338167,0.0661833
10442506,13,5,0.90787905,0.09212094
10442506,13,6,0.9717209,0.028279128
10442506,13,7,0.95582575,0.04417425
10442506,13,8,0.9031649,0.096835054
10442506,13,9,0.9536045,0.046395507
10442506,13,10,0.94059587,0.059404127
10442506,13,11,0.9534416,0.046558406
10442506,13,12,0.9111506,0.088849396
10442506,13,13,0.8912568,0.1087432
10442506,13,14,0.94994277,0.050057217
10442506,13,15,0.91894937,0.08105064
10442506,13,16,0.9384716,0.06152838
10442506,13,17,0.8320069,0.16799313
10442506,13,18,0.8432884,0.15671158
10442506,13,19,0.9141078,0.08589223
10442506,13,20,0.8126096,0.1873904
10442506,13,21,0.93394953,0.066050485
10442506,13,22,0.9557521,0.044247907
10442506,13,23,0.79492956,0.20507044
10442506,13,24,0.9094715,0.09052849
10442506,13,25,0.9924949,0.0075051133
10442506,13,26,0.79697996,0.20302005
10442506,13,27,0.99026954,0.009730483
10442506,13,28,0.88424075,0.11575925
10442506,13,29,0.9383734,0.061626635
10442506,14,1,0.9710365,0.02896348
10442506,14,2,0.9206488,0.079351194
10442506,14,3,0.92808104,0.07191898
10442506,14,4,0.9284629,0.0715371
10442506,14,5,0.9311278,0.06887218
10442506,14,6,0.9076624,0.09233758
10442506,14,7,0.8726399,0.12736008
10442506,14,8,0.90126324,0.098736785
10442506,14,9,0.95794183,0.04205815
10442506,14,10,0.9487253,0.051274713
10442506,14,11,0.87411946,0.12588054
10442506,14,12,0.8935135,0.106486514
10442506,14,13,0.95815396,0.04184606
10442506,14,14,0.93080693,0.06919306
10442506,14,15,0.91646564,0.08353436
10442506,14,16,0.93899786,0.06100213
10442506,14,17,0.9672949,0.03270515
10442506,14,18,0.9601744,0.03982561
10442506,14,19,0.8998691,0.1001309
10442506,14,20,0.96736443,0.03263559
10442506,14,21,0.9384148,0.061585195
10442506,14,22,0.92264414,0.07735586
10442506,14,23,0.94721216,0.052787848
10442506,14,24,0.86720514,0.13279483
10442506,14,25,0.91741383,0.08258617
10442506,14,26,0.94447416,0.055525847
10442506,14,27,0.8272088,0.17279118
10442506,14,28,0.8719734,0.12802657
10442506,14,29,0.8853042,0.114695765
10442506,14,30,0.980632,0.019368013
10442506,14,31,0.95335925,0.04664076
10442506,14,32,0.75075907,0.24924092
10442506,14,33,0.8406145,0.15938552
10442506,14,34,0.62962246,0.37037757
10539493,1,1,0.93038327,0.06961673
10539493,1,2,0.956815,0.04318497
10539493,1,3,0.8771619,0.1228381
10539493,1,4,0.13209176,0.86790824
10539493,1,5,0.27931267,0.7206873
10539493,1,6,0.85306865,0.14693134
10539493,1,7,0.8149438,0.18505618
10539493,1,8,0.28475362,0.7152464
10539493,1,9,0.72594297,0.27405703
10539493,1,10,0.60206085,0.39793915
10539493,1,11,0.7927377,0.2072623
10539493,1,12,0.26441538,0.7355846
10539493,2,1,0.90879285,0.091207124
10539493,2,2,0.88486594,0.115134075
10539493,2,3,0.89110416,0.10889583
10539493,2,4,0.80446553,0.19553444
10539493,2,5,0.5764204,0.42357954
10539493,2,6,0.22245961,0.7775404
10539493,2,7,0.4203329,0.5796671
10539493,2,8,0.08895153,0.9110485
10539493,2,9,0.22962725,0.77037275
10539493,2,10,0.49096942,0.5090306
10539493,2,11,0.34789717,0.6521028
10539493,3,1,0.3242653,0.6757347
10539493,3,2,0.8889772,0.111022785
10539493,3,3,0.8767544,0.12324563
10539493,3,4,0.7990061,0.20099388
10539493,3,5,0.41592872,0.5840713
10539493,3,6,0.6925998,0.30740023
10539493,3,7,0.68604755,0.31395248
10539493,3,8,0.7787438,0.22125618
10539493,3,9,0.7420374,0.25796258
10539493,3,10,0.8097191,0.19028093
10539493,3,11,0.26322484,0.73677516
10539493,3,12,0.56993115,0.43006888
10539493,3,13,0.17893767,0.8210623
10539493,3,14,0.54445934,0.45554066
10539493,3,15,0.6292607,0.37073928
10539493,3,16,0.5087905,0.49120948
10539493,3,17,0.8787521,0.12124792
10539493,3,18,0.9267776,0.07322237
10539493,3,19,0.8986238,0.10137616
10539493,3,20,0.7055756,0.29442438
10539493,3,21,0.5797448,0.42025515
10539493,3,22,0.8842836,0.115716405
10539493,3,23,0.8236984,0.17630163
10539493,3,24,0.82435507,0.17564492
10539493,3,25,0.5720389,0.4279611
10539493,3,26,0.76628745,0.23371257
10539493,3,27,0.44505924,0.55494076
10539493,4,1,0.9392305,0.060769472
